ID,EASTING,NORTHING
PPM006,518023.297868829,5647428.80803549
PPM006,518020.09447238,5647413.28386043
PPM006,518020.901192907,5647447.74893586
PPM006,518026.657325736,5647451.92802245
PPM006,518023.39103967,5647418.17721189
PPM006,518015.457404459,5647402.22511869
PPM006,518015.382347649,5647415.72508053
PPM006,518011.09814573,5647430.36692447
PPM006,518024.997388379,5647190.68072799
PPM006,518040.214212274,5647193.82520772
PPM006,518026.472755445,5647402.10777393
PPM006,518051.762146313,5647435.74627958
PPM006,517978.193110944,5647479.11580391
PPM006,517982.287460483,5647452.39646673
PPM006,517998.803105972,5647443.19052419
PPM006,517989.864274037,5647463.96581381
PPM006,518006.135898199,5647415.91532313
PPM006,517972.692596334,5647512.52477346
PPM006,517811.722540986,5647256.4873743
PPM006,517833.936556589,5647246.0105419
PPM006,517835.350010682,5647245.33706367
PPM006,518196.571326412,5647247.65040922
PPM006,518206.885970094,5647261.22025408
PPM006,518181.90241242,5647266.48139498
PPM006,518159.14688509,5647269.03708104
PPM006,518108.196593733,5647424.23352566
PPM006,518192.42986629,5647247.45792866
PPM006,518186.090470075,5647273.39078088
PPM006,518158.586804828,5647246.57181487
PPM006,518181.31287736,5647278.42268483
PPM006,518183.703231742,5647259.4707172
PPM006,518163.850139877,5647247.16854001
PPM006,518939.89813571,5646655.79461597
PPM006,518917.535497842,5646678.73219928
PPM006,518946.394913213,5646649.49084724
PPM006,518945.275207782,5646648.47479023
PPM006,518944.395193876,5646652.95311061
PPM006,518965.346275302,5646666.57450023
PPM006,518966.799298164,5646655.18136422
PPM006,518967.786098091,5646698.23222772
PPM006,518960.788364468,5646705.21248291
PPM006,518996.075827965,5646732.4645783
PPM006,518966.257398507,5646709.20250999
PPM006,518772.040438498,5647232.24575088
PPM006,518788.866373601,5647230.98344839
PPM006,518771.643965234,5647211.86052201
PPM006,518786.195191296,5647231.90787388
PPM006,518774.810215212,5647225.42783513
PPM006,518781.640044043,5647221.8940603
PPM006,518655.196644537,5647072.45625815
PPM006,518765.972925234,5647226.90817918
PPM006,518600.12685337,5647292.88788477
PPM006,518588.765811905,5647293.40310564
PPM006,518527.348185721,5647333.24995228
PPM006,518535.624129451,5647368.87614346
PPM006,518609.320091907,5647321.24471312
PPM006,518609.089195226,5647313.21491605
PPM006,518647.125689547,5647338.69528172
PPM006,518207.211106263,5647532.09330532
PPM006,518230.562262123,5647531.51937389
PPM006,518235.533122694,5647523.38558911
PPM006,518221.877097276,5647535.84801475
PPM006,518227.497439125,5647534.65567038
PPM006,518208.375308937,5647528.42765069
PPM006,518155.676269457,5647614.07021971
PPM006,518209.860279705,5647495.43849411
PPM006,518204.445125449,5647526.11189594
PPM006,518234.729584401,5647508.3590284
PPM006,518202.343273075,5647520.92237516
PPM006,518234.564504213,5647523.33769562
PPM006,518197.905482103,5647529.20263109
PPM006,518234.590642058,5647535.84829628
PPM006,518224.510336795,5647529.67431228
PPM006,518227.515175028,5647529.61816804
PPM006,518141.877334199,5647511.17990981
PPM006,518076.184985789,5647444.02726338
PPM006,518150.119276755,5647513.12151539
PPM006,518167.905237618,5647470.03655168
PPM006,518142.969723979,5647503.95544502
PPM006,518183.98708349,5647444.50485499
PPM006,518189.170606118,5647439.7857518
PPM006,518180.4346977,5647444.53686107
PPM006,518180.634652298,5647445.57176508
PPM006,518177.79005958,5647445.96211292
PPM006,518136.360992653,5647490.69895364
PPM006,518209.931307253,5647271.65082292
PPM006,518222.127043953,5647271.34899686
PPM006,518207.591722206,5647282.12917682
PPM006,518263.316396266,5647440.55831725
PPM006,518240.650408006,5647395.98548919
PPM006,518091.831732444,5647420.3508794
PPM006,518044.804490057,5647439.92555426
PPM006,518084.50677107,5647437.21724919
PPM006,517968.031934845,5647170.43257056
PPM006,518007.650515859,5647198.42691912
PPM006,518007.49328844,5647219.41064964
PPM006,517983.583316978,5647194.51783843
PPM006,518026.328701156,5647197.47995394
PPM006,517988.206894005,5647201.45081523
PPM006,517977.834863894,5647161.74817145
PPM006,517986.097124687,5647158.01815612
PPM006,517984.846607322,5647158.25846205
PPM006,517978.472324657,5647180.35488553
PPM006,517975.83162632,5647166.46740442
PPM006,517788.540509157,5647268.79584871
PPM006,517797.844344554,5647260.15387734
PPM006,517813.216944406,5647269.01413351
PPM006,517811.200891217,5647277.51433622
PPM006,517812.037815804,5647277.08351812
PPM006,517809.847705524,5647276.99814098
PPM006,517768.95392224,5647289.04563981
PPM006,517702.931898509,5647149.75837289
PPM006,517687.707154764,5647113.89852944
PPM006,517658.56847085,5647127.01015252
PPM006,517541.76394251,5647031.88924312
PPM006,517974.55598767,5646498.35825109
PPM006,517978.962009734,5646501.3983025
PPM006,518026.829561805,5646543.34416514
PPM006,517987.033562096,5646492.22973355
PPM006,517989.44312563,5646449.44668528
PPM006,518352.846522873,5646337.12651493
PPM006,518357.327314465,5646360.65099102
PPM006,518356.052186874,5646353.90748883
PPM006,518349.301745558,5646356.5969536
PPM006,518348.574105508,5646341.98212649
PPM006,517959.109689008,5646194.27215508
PPM006,518038.215963086,5646179.15638556
PPM006,518013.238277339,5646181.28242077
PPM006,518311.765984926,5645742.08272276
PPM006,518488.594486561,5645819.07479256
PPM006,518422.337028624,5645832.91718533
PPM006,518192.089539477,5645767.24913504
PPM006,518112.273352316,5645796.68320314
PPM006,518213.486562076,5645827.38572328
PPM006,518162.724200231,5645798.41671278
PPM006,518156.556521934,5645804.96725963
PPM006,518158.171557422,5645843.07148555
PPM006,518433.70980875,5645843.81117995
PPM006,518420.247821449,5645861.55597134
PPM006,517791.318944558,5647273.37589704
PPM006,518010.156991782,5647501.12306235
PPM006,518612.87005756,5647265.27711458
PPM006,518581.134154297,5647281.76595931
PPM006,518601.367729736,5647310.96307852
PPM006,518629.363024408,5647284.31904416
PPM006,519043.872092167,5646330.82508302
PPM008,513059.464146342,5655281.35664822
PPM008,512138.707574258,5654894.49605138
PPM008,511889.261415864,5654802.10486863
PPM008,511923.662133259,5654813.64941688
PPM008,511884.199887429,5654783.87782196
PPM008,511357.055230233,5654755.06849523
PPM008,511023.732067208,5654553.16533284
PPM008,511892.744248769,5654811.78773228
PPM008,512117.855764811,5654618.16906099
PPM008,512165.641969416,5655480.08820875
PPM008,512370.429679767,5655560.82045648
PPM008,511013.018804825,5654099.84878723
PPM008,511918.797187857,5654752.82010892
PPM008,511987.530447749,5654470.1401328
PPM008,512025.929853402,5654454.32706117
PPM008,512028.168788649,5654447.22627002
PPM008,511959.205206439,5654501.27862079
PPM008,512391.546563852,5654956.90430774
PPM008,512453.200032794,5655058.62742759
PPM008,512456.311216489,5655053.31932125
PPM008,512429.395734951,5655023.10674455
PPM008,512382.011037001,5654945.98333045
PPM008,512450.60471527,5654835.39898962
PPM008,511712.071506542,5655447.55737481
PPM008,511546.178121579,5655285.62489138
PPM008,511648.288489437,5655325.33203831
PPM008,512135.350226305,5655666.8751537
PPM008,512435.395048889,5655038.16725015
PPM008,512288.429145614,5655575.35936766
PPM008,512267.628314252,5655577.25600173
PPM008,512287.841169188,5655575.02435261
PPM008,512201.576876235,5655638.14008621
PPM008,512228.492284615,5655635.02328493
PPM008,512120.29537764,5654050.43960233
PPM008,512237.971810226,5654050.80597781
PPM008,511364.043335787,5654781.09473156
PPM008,511168.816934156,5654750.58792517
PPM008,511170.021789739,5654751.01310982
PPM008,511451.362702536,5653392.80468044
PPM008,511449.757610558,5653386.16219468
PPM008,512499.790808118,5654892.33251704
PPM008,512248.744369827,5655601.37608208
PPM008,511337.717821837,5654807.51480662
PPM008,511691.318157783,5654905.05153829
PPM008,511791.36504965,5654420.48039479
PPM008,512100.719388133,5654559.46819756
PPM008,512164.379311887,5654644.18920485
PPM008,512340.64499076,5654743.39084271
PPM008,512313.640419459,5654758.40581173
PPM008,512335.383649365,5655560.76998088
PPM008,512183.719147019,5655946.41465432
PPM008,512065.101941872,5655911.22875984
PPM008,512194.2563767,5655945.08282492
PPM008,512120.481599179,5655921.67831881
PPM008,511027.112936553,5655980.35696844
PPM008,511549.932497963,5656436.7635665
PPM008,511557.212612427,5656462.35709626
PPM008,511560.082090342,5656448.40724621
PPM008,511574.955193268,5656431.8487309
PPM008,511557.0304788,5656481.10591563
PPM008,511834.992528748,5655607.66179608
PPM008,512290.224422259,5655589.69800176
PPM008,511487.911076689,5656162.90433983
PPM008,511559.437438209,5656457.75817491
PPM008,511579.18824599,5656453.63223672
PPM008,511586.0240772,5656461.65436146
PPM008,511592.763905089,5656303.32416908
PPM008,511581.958193077,5656452.83777175
PPM008,511480.954216737,5656139.72479668
PPM008,511577.582845871,5656450.75953727
PPM008,511468.109499566,5655147.96800155
PPM009,533981.341715338,5649919.25710442
PPM009,534054.930840841,5650082.43799976
PPM009,534585.926174712,5651464.71825168
PPM009,534540.385922006,5651350.98153453
PPM009,534093.872026449,5650806.76893997
PPM009,534104.133802169,5650782.70447809
PPM009,534097.306293603,5650796.67165922
PPM009,534092.270870895,5650804.86785002
PPM009,534094.854449486,5650796.09945517
PPM009,534104.852736756,5650790.71619
PPM009,534080.638296767,5650824.03015268
PPM009,534043.968030953,5650692.56329674
PPM009,534041.964058628,5650698.55533268
PPM009,533978.778303433,5650074.48630528
PPM009,534867.005603001,5650260.22027205
PPM009,534839.961226848,5650275.05112793
PPM009,534637.895369744,5650356.32159422
PPM009,534641.881123429,5650347.89648002
PPM009,534666.560892052,5650434.47043876
PPM009,534959.906651422,5651495.48018931
PPM009,534910.688278695,5651418.6363765
PPM009,534901.44580576,5651436.81213305
PPM009,535296.972829011,5651414.80876303
PPM009,534257.524677236,5651415.15739622
PPM009,534177.115139275,5651650.94244973
PPM009,533527.869487929,5650755.69410973
PPM009,533182.480592449,5650250.58548044
PPM009,533183.74420526,5650064.54325694
PPM009,533125.725055886,5650040.81780751
PPM009,533112.579401702,5650022.60681097
PPM009,533110.210895168,5650041.8305604
PPM009,533109.789593261,5650052.83741356
PPM009,533068.366418303,5650067.36305583
PPM009,533083.672352422,5650087.9231156
PPM009,533092.918292492,5650079.53048094
PPM009,533109.69752449,5650154.92538525
PPM009,533144.630659004,5650123.7885578
PPM009,533067.912958835,5650171.22803304
PPM009,533040.980612054,5650828.29306169
PPM009,532995.117454385,5650780.95940631
PPM009,533153.113693068,5650573.78901072
PPM009,533138.394300564,5650549.56261677
PPM009,533215.844721236,5650212.43298616
PPM009,533099.442605339,5650156.52787049
PPM009,532994.943322434,5650302.32064404
PPM009,533520.966073477,5650640.88293207
PPM009,533489.480207286,5650659.91790417
PPM009,533444.943281902,5650614.03453327
PPM009,533438.947580743,5650662.37113724
PPM009,533552.0667633,5650756.96311035
PPM009,533541.246576433,5650759.33949743
PPM009,534901.451257193,5650282.02693063
PPM009,534004.914177847,5650005.48680838
PPM009,533990.850568164,5649999.27795377
PPM009,534032.72729045,5649969.63839231
PPM009,534046.317589699,5650026.4437852
PPM009,534126.412082944,5650798.30933837
PPM009,534125.271954269,5650800.97080573
PPM009,534082.96638195,5650758.21040253
PPM009,533859.366173251,5649889.54331246
PPM009,533878.010714966,5649914.24228304
PPM009,533976.266636721,5650018.86592185
PPM009,533979.536774001,5650023.11329616
PPM009,534006.228447218,5649890.95145303
PPM009,534023.478491416,5649892.8441985
PPM009,533878.257030167,5650005.21182265
PPM009,533797.639034278,5650025.36912283
PPM009,533794.34405054,5650024.90276543
PPM009,533848.361810789,5649909.04385791
PPM009,533790.63793666,5650033.66396584
PPM009,533775.265022203,5649959.27681664
PPM009,533823.907217238,5649914.33308749
PPM009,533895.03009606,5649897.78381482
PPM009,534720.511952271,5650006.79280948
PPM009,534525.243775818,5649951.43886266
PPM009,534034.741740518,5649844.76532914
PPM009,533913.998302108,5649883.78474728
PPM009,533858.115063654,5649898.43174145
PPM009,533858.17649954,5649899.76663617
PPM009,533865.294485785,5649905.8184443
PPM009,533840.053392337,5649934.78969343
PPM009,533787.754962135,5650045.32194612
PPM009,533788.124245301,5650031.75701544
PPM009,533702.507681203,5649914.5416377
PPM009,533670.572546247,5649947.9184047
PPM009,533686.960563454,5650006.7427573
PPM009,533761.744558206,5650041.81589135
PPM009,533711.33063781,5650003.56528142
PPM009,533297.859078162,5649723.75803774
PPM009,533916.795804714,5649853.10975468
PPM009,533866.557935211,5649948.64168975
PPM009,533804.420289149,5650039.98164471
PPM009,533734.890458405,5650006.27664465
PPM009,533824.371173867,5650036.55341011
PPM009,533830.798967902,5650040.82133701
PPM009,533887.555430611,5649956.89735904
PPM009,533911.575162248,5649878.76451488
PPM009,533883.054649978,5649904.82266012
PPM009,533862.316504229,5649899.79373361
PPM009,533878.582051183,5649934.15220792
PPM009,533941.948542769,5650008.85435359
PPM009,533923.385030276,5649982.59876484
PPM009,534012.215276491,5650026.33066093
PPM009,533801.203063055,5650027.61656394
PPM009,533798.543532327,5650015.81116792
PPM009,533913.492533682,5649886.00558626
PPM009,533915.262633491,5649872.89467851
PPM009,533904.394515082,5649882.27609692
PPM009,533849.520903091,5649903.49105606
PPM009,533869.672936223,5649912.29715657
PPM009,533915.955036739,5649885.02086029
PPM009,533892.179558165,5649936.5766367
PPM009,533896.074846779,5649909.68988708
PPM009,534102.850929511,5650796.3745941
PPM009,534279.342005646,5650864.82222544
PPM009,534906.30979791,5650944.8599322
PPM009,534889.397062107,5650924.72833791
PPM009,535124.650772017,5651377.60383066
PPM009,535301.909682251,5651431.52371473
PPM009,535421.27123968,5651027.31930204
PPM009,535298.132434195,5650967.42574934
PPM009,535422.579036171,5651030.9981334
PPM009,535376.491114951,5651009.66428438
PPM009,535397.87530973,5650888.70481067
PPM009,535379.847436178,5650888.24782271
PPM009,534844.472406209,5650032.42566869
PPM009,534794.144400571,5650013.84880838
PPM009,534791.122685831,5650014.49573285
PPM009,534734.900160536,5650006.33336036
PPM009,534747.475593184,5649910.11173962
PPM009,534782.094791114,5649885.65622354
PPM009,534701.496614173,5649755.55774772
PPM009,533936.151631052,5649951.21070651
PPM009,533933.993455872,5649969.99065852
PPM009,533952.350835629,5649995.57768546
PPM009,534084.721780031,5650044.60114011
PPM009,534167.573624617,5650068.83497687
PPM009,534437.988708985,5649977.2135293
PPM009,534679.759900324,5650004.1840844
PPM009,535026.118378092,5649642.53390964
PPM009,534002.464140228,5650004.58104159
PPM009,533820.450878964,5650045.86922801
PPM009,533820.787191781,5650069.55867496
PPM009,533813.896304338,5650093.20087565
PPM009,533738.677178258,5650017.4221113
PPM009,533761.736574746,5650043.03912418
PPM009,533762.353075067,5650034.59136102
PPM009,533651.033767104,5649995.8329888
PPM009,533659.289020365,5649999.66775751
PPM009,533924.829486451,5649944.24156502
PPM009,533939.485317114,5649945.78339716
PPM009,533945.691416717,5649994.53311235
PPM009,533992.143632618,5650037.4307157
PPM009,534891.001589237,5651362.78817834
PPM009,534889.320995681,5651362.33200565
PPM009,534893.870616163,5651353.46604821
PPM009,535081.662565569,5651757.8667907
PPM009,535120.387259792,5651788.37836776
PPM009,535116.167944028,5651800.24900082
PPM009,535305.674833766,5651784.19112831
PPM009,535279.175208877,5651771.55489707
PPM009,535300.067277186,5651763.0232451
PPM009,535176.856494814,5652252.16767047
PPM009,535539.507794415,5652391.76832574
PPM009,535316.206871487,5652080.52228553
PPM009,535311.34847556,5652093.50048571
PPM009,535289.114856631,5652195.99406313
PPM009,535301.876753331,5652186.29485338
PPM009,535113.263588847,5652165.88242075
PPM009,535715.256087323,5652364.28782854
PPM009,535678.986147231,5652355.2518783
PPM009,534215.425422625,5650971.04741244
PPM009,534217.947325807,5650971.62013841
PPM009,534043.880357236,5650759.1762552
PPM009,534007.576766913,5650699.77480976
PPM009,534007.023540248,5650698.54788526
PPM009,534246.608708826,5650838.91631976
PPM009,534777.782048246,5650996.59544316
PPM009,534760.586613958,5651143.71940288
PPM009,534740.04918209,5651120.11647379
PPM009,534881.554274786,5651109.72580193
PPM009,534890.596904145,5651204.42496694
PPM009,535018.545611241,5651330.84394481
PPM009,534968.952420914,5651184.82555984
PPM009,534897.351917865,5651076.69235086
PPM009,534844.983185266,5651039.75173475
PPM009,534863.638512769,5651030.31356827
PPM009,535031.337813819,5650913.01014564
PPM009,534633.270367135,5650344.94741076
PPM009,534646.670719132,5650334.69480995
PPM009,534676.923750569,5650134.16715473
PPM009,534682.56630596,5650150.77496872
PPM009,534651.322248161,5650101.18925174
PPM009,534636.918128543,5650345.08304415
PPM009,534631.318444019,5650343.04380612
PPM009,534733.091910352,5650171.1314122
PPM009,534389.977197964,5650095.4417206
PPM009,534419.411059395,5649974.53210834
PPM009,534409.524482693,5649994.48375262
PPM009,534370.534495849,5650011.7953934
PPM009,534116.675438034,5650061.93778246
PPM009,533975.290470913,5649943.12702568
PPM009,533983.50247382,5649953.5232867
PPM009,534053.142597519,5649981.00472545
PPM009,533847.642700135,5649697.18848456
PPM009,533766.030404497,5649438.87587768
PPM009,533609.61006946,5649524.04331006
PPM009,533112.304408172,5650525.93070687
PPM009,533346.829376866,5650498.41223572
PPM009,533345.059472385,5650511.74574971
PPM009,533156.605547677,5650532.55334848
PPM009,533700.579618487,5651147.26745365
PPM009,533762.779145066,5651140.88949993
PPM009,533762.438272616,5651150.11753118
PPM009,533761.43707595,5651131.53927315
PPM009,533807.780477893,5651157.53107541
PPM009,533746.523545342,5651126.99361175
PPM009,533899.277347722,5651187.48896828
PPM009,534041.583295309,5651353.23407136
PPM009,534044.552881345,5651360.37093514
PPM009,535103.541145592,5652110.21218996
PPM009,535117.773963794,5652575.71618323
PPM009,535123.639311618,5652424.73493434
PPM009,535099.15041694,5652374.63599834
PPM009,535234.037292287,5652239.54570708
PPM009,535112.836950456,5652424.88396076
PPM009,535126.217838849,5652416.85665557
PPM009,535225.566368852,5652494.48900205
PPM009,535021.708852453,5652613.87614654
PPM009,535011.582547848,5652514.27597747
PPM009,535022.165757759,5652598.19884897
PPM009,535023.263247812,5652508.68347895
PPM009,535006.001748748,5652489.10507108
PPM009,535125.124719179,5652443.53925742
PPM009,535132.727435557,5652429.13382583
PPM009,535095.031638375,5652516.39881139
PPM009,535019.123820457,5652508.87784982
PPM009,535020.778411881,5652513.11498084
PPM009,535118.752243516,5652442.05024848
PPM009,535177.309660307,5652288.64712357
PPM009,535327.809453409,5652137.87391383
PPM009,535360.513095418,5652524.99187362
PPM009,535616.644062493,5650856.51071842
